case_id,scenario,P(Murder),P(Manslaughter),P(Not Guilty),MAP_verdict,actual_verdict,correct,delta_P(Murder),delta_P(Manslaughter),delta_P(Not Guilty),counterfactual_shifted,p_murder_delta,p_murder_baseline
CASE_00894,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00895,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00896,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00897,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00898,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00899,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00900,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00901,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00902,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00903,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00904,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00905,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00906,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00907,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00908,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Manslaughter,False,,,,,,
CASE_00909,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00910,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00911,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00912,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00913,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
CASE_00914,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00915,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00916,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00917,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00918,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00919,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00920,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00921,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00922,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00923,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00924,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00925,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00926,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00927,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Not_Guilty,False,,,,,,
CASE_00928,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00929,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00930,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00931,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00932,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00933,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00934,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Not_Guilty,False,,,,,,
CASE_00935,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00936,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00937,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00938,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00939,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00941,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00942,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00943,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00944,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00945,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00946,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Manslaughter,False,,,,,,
CASE_00947,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00948,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00949,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00950,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00951,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00952,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00953,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
CASE_00954,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00955,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00956,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00957,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00958,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Not_Guilty,False,,,,,,
CASE_00959,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00960,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00961,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Not_Guilty,False,,,,,,
CASE_00962,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00963,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00964,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00965,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00966,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
CASE_00967,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00968,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00969,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00970,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00971,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00972,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00973,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Murder,True,,,,,,
CASE_00974,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00975,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00976,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00977,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00978,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00979,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Murder,True,,,,,,
CASE_00980,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
CASE_00981,FULL_EVIDENCE,0.7603894974786993,0.15110415579899147,0.08850634672230914,Murder,Manslaughter,False,,,,,,
CASE_00982,FULL_EVIDENCE,0.7813333333333334,0.20533333333333334,0.013333333333333334,Murder,Murder,True,,,,,,
CASE_00983,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00984,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00985,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00986,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00987,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Murder,True,,,,,,
CASE_00988,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00989,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
CASE_00990,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
CASE_00991,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Murder,True,,,,,,
CASE_00992,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Not_Guilty,False,,,,,,
CASE_00993,FULL_EVIDENCE,0.6915927334178286,0.2454583861427968,0.06294888043937474,Murder,Manslaughter,False,,,,,,
CASE_00994,FULL_EVIDENCE,0.7199800697558545,0.05032386646736422,0.22969606377678126,Murder,Manslaughter,False,,,,,,
NEG_00000,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00001,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00002,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00003,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00004,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00005,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00006,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00007,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00008,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00009,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00010,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00011,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00012,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
NEG_00013,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00014,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00015,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00016,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00017,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00018,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00019,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00020,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00021,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00022,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00023,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00024,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00025,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00026,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00027,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00028,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00029,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00030,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00031,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00032,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00033,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00034,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
NEG_00035,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00036,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00037,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00038,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00039,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00040,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00041,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00042,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00043,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00044,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00045,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00046,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00047,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00048,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00049,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00050,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00051,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00052,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00053,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00054,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00055,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00056,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00057,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00058,FULL_EVIDENCE,0.6404040404040404,0.15555555555555556,0.20404040404040402,Murder,Murder,True,,,,,,
NEG_00059,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00060,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00061,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00062,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00063,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00064,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00065,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00066,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00067,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00068,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00069,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Manslaughter,False,,,,,,
NEG_00070,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00071,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00072,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00073,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00074,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00075,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00076,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
NEG_00077,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00078,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00079,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00080,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00094,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00095,FULL_EVIDENCE,0.7605669450771956,0.13490255631485698,0.10453049860794734,Murder,Murder,True,,,,,,
NEG_00096,FULL_EVIDENCE,0.7250737463126844,0.24365781710914453,0.03126843657817109,Murder,Manslaughter,False,,,,,,
NEG_00097,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00098,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Manslaughter,False,,,,,,
NEG_00099,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Murder,True,,,,,,
NEG_00101,FULL_EVIDENCE,0.6654088050314465,0.140125786163522,0.19446540880503146,Murder,Not_Guilty,False,,,,,,
CASE_00720,PARTIAL_EVIDENCE_NO_CAUSATION,0.736325287950268,0.0910885075832863,0.17258620446644582,Murder,Not_Guilty,False,-0.024064209528431357,-0.06001564821570518,0.08407985774413668,,,
CASE_00221,PARTIAL_EVIDENCE_NO_CAUSATION,0.7320896655766604,0.13646567404944554,0.13144466037389402,Murder,Manslaughter,False,-0.028477279500535135,0.0015631177345885594,0.026914161765946673,,,
CASE_00895,PARTIAL_EVIDENCE_NO_CAUSATION,0.7285100703923916,0.13666215801186454,0.13482777159574388,Murder,Murder,True,0.06310126536094507,-0.0034636281516574607,-0.05963763720928758,,,
CASE_00088,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00798,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00140,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00086,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00495,PARTIAL_EVIDENCE_NO_CAUSATION,0.7038993417618888,0.138013040787825,0.15808761745028604,Murder,Manslaughter,False,0.03849053673044234,-0.0021127453756970005,-0.03637779135474542,,,
CASE_00580,PARTIAL_EVIDENCE_NO_CAUSATION,0.736325287950268,0.0910885075832863,0.17258620446644582,Murder,Not_Guilty,False,0.01634521819441348,0.040764641115922075,-0.05710985931033544,,,
CASE_00612,PARTIAL_EVIDENCE_NO_CAUSATION,0.7320896655766604,0.13646567404944554,0.13144466037389402,Murder,Murder,True,-0.028477279500535135,0.0015631177345885594,0.026914161765946673,,,
CASE_00142,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00697,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
NEG_00003,PARTIAL_EVIDENCE_NO_CAUSATION,0.7285100703923916,0.13666215801186454,0.13482777159574388,Murder,Murder,True,0.06310126536094507,-0.0034636281516574607,-0.05963763720928758,,,
CASE_00267,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00978,PARTIAL_EVIDENCE_NO_CAUSATION,0.6965502153713725,0.21397792680534702,0.08947185782328049,Murder,Manslaughter,False,-0.02852353094131188,-0.0296798903037975,0.058203421245109396,,,
CASE_00051,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Manslaughter,False,-0.012093033419598997,-0.030159778932856124,0.04225281235245518,,,
CASE_00986,PARTIAL_EVIDENCE_NO_CAUSATION,0.7320896655766604,0.13646567404944554,0.13144466037389402,Murder,Murder,True,-0.028477279500535135,0.0015631177345885594,0.026914161765946673,,,
CASE_00107,PARTIAL_EVIDENCE_NO_CAUSATION,0.7285100703923916,0.13666215801186454,0.13482777159574388,Murder,Murder,True,0.06310126536094507,-0.0034636281516574607,-0.05963763720928758,,,
CASE_00950,PARTIAL_EVIDENCE_NO_CAUSATION,0.6997352636644385,0.2172920986778616,0.08297263765770001,Murder,Murder,True,-0.025338482648245897,-0.026365718431282936,0.051704201079528916,,,
CASE_00364,PARTIAL_EVIDENCE_NO_CAUSATION,0.7482964640591003,0.12094437686613535,0.13075915907476432,Murder,Murder,True,0.02831639430324584,0.07062051039877112,-0.09893690470201694,,,
CASE_00780,COUNTERFACTUAL_BASELINE,0.7604728278966449,0.14349579103192164,0.09603138107143334,Murder,Murder,True,,,,,,
