case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00002,CASE_00002_N000128,weapon_sharp,narrative,uncertain,0,facts,"Mr Parker (upon whom we did not call) referred us in his skeleton argument to another passage in Lord Hutton's speech which is to a similar effect (page 30): ""However, I would wish to make this observation: if the weapon used by the primary party is different to, but as dangerous as, the weapon which the secondary party contemplated he might use, the secondary party should not escape liability for murder because of the difference in the weapon, for example, if he foresaw that the primary party might use a gun to kill and the latter used a knife to kill, or vice versa.""",1,real,synonym
CASE_00002,CASE_00002_N000129,location_public_space,narrative,uncertain,0,facts,"Mr Parker (upon whom we did not call) referred us in his skeleton argument to another passage in Lord Hutton's speech which is to a similar effect (page 30): ""However, I would wish to make this observation: if the weapon used by the primary party is different to, but as dangerous as, the weapon which the secondary party contemplated he might use, the secondary party should not escape liability for murder because of the difference in the weapon, for example, if he foresaw that the primary party might use a gun to kill and the latter used a knife to kill, or vice versa.""",1,real,synonym
CASE_00002,CASE_00002_N000130,murder,legal_facts,uncertain,0,facts,"Mr Parker (upon whom we did not call) referred us in his skeleton argument to another passage in Lord Hutton's speech which is to a similar effect (page 30): ""However, I would wish to make this observation: if the weapon used by the primary party is different to, but as dangerous as, the weapon which the secondary party contemplated he might use, the secondary party should not escape liability for murder because of the difference in the weapon, for example, if he foresaw that the primary party might use a gun to kill and the latter used a knife to kill, or vice versa.""",1,real,synonym
CASE_00002,CASE_00002_N000131,murder,legal_facts,uncertain,1,facts,Mr Thomas submits that the jury should have been directed that to convict of murder they had to be sure that the appellant had in contemplation the use of a handkerchief or towel as a gag if necessary.,1,real,synonym
CASE_00002,CASE_00002_N000132,weapon_sharp,narrative,uncertain,-1,facts,"We take the view that, in the light of Powell and English , the jury should have been directed along the following lines on the facts of this case and in the light of the other directions: ""If you are sure that the defendant realised that a screwdriver or knife might be used with the intention of causing (at least) serious bodily harm to Clarence Cooper and if you are sure that the defendant realised that one of the burglars may, with the intention that serious bodily harm be caused to Clarence Cooper (by himself or another), take steps to silence the victim's voice, then he is guilty of murder .""",1,real,synonym
CASE_00002,CASE_00002_N000133,murder,legal_facts,uncertain,-1,facts,"We take the view that, in the light of Powell and English , the jury should have been directed along the following lines on the facts of this case and in the light of the other directions: ""If you are sure that the defendant realised that a screwdriver or knife might be used with the intention of causing (at least) serious bodily harm to Clarence Cooper and if you are sure that the defendant realised that one of the burglars may, with the intention that serious bodily harm be caused to Clarence Cooper (by himself or another), take steps to silence the victim's voice, then he is guilty of murder .""",1,real,synonym
CASE_00002,CASE_00002_N000134,weapon_sharp,narrative,court_fact,-1,facts,"We know the jury were sure of the first part, namely that the defendant realised that a screwdriver or knife might be used with the intention of causing (at least) serious bodily harm to Clarence Cooper.",1,real,synonym
CASE_00002,CASE_00002_N000135,joint_enterprise_presence,narrative,uncertain,1,facts,"The appellant, on the jury's verdict, was, with others, involved in violently kicking the victim.",1,real,synonym
CASE_00002,CASE_00002_N000136,weapon_sharp,narrative,uncertain,-1,facts,"If, in the instant case, the knife wounds had been a substantial cause of death (either medically or because of their disabling effect), then the direction given by the judge may well have satisfied the Powell and English test.",1,real,synonym
CASE_00002,CASE_00002_N000137,causation,legal_facts,uncertain,-1,facts,"If, in the instant case, the knife wounds had been a substantial cause of death (either medically or because of their disabling effect), then the direction given by the judge may well have satisfied the Powell and English test.",1,real,synonym
CASE_00003,CASE_00003_N000138,location_public_space,narrative,uncertain,1,facts,"Computer Aided Transcript of the Stenograph Notes of WordWave International Ltd trading as DTI, 165 Street London EC4A 2DY, Tel No: 020 7404 1400 Fax No: 020 7831 8838 ( to the Court) ____________________",1,real,synonym
CASE_00003,CASE_00003_N000139,murder,legal_facts,uncertain,1,facts,"On 2nd January 2018 at the Central Criminal Court, Theodore Johnson pleaded guilty to the murder of his former partner, Miss Angela Best.",1,real,synonym
CASE_00003,CASE_00003_N000140,murder,legal_facts,uncertain,1,facts,Miss Best was murdered on 15th December 2016.,1,real,synonym
CASE_00003,CASE_00003_N000141,murder,legal_facts,uncertain,1,facts,"Before summarising the circumstances of her murder, it is necessary to consider events which occurred many years ago, for it is a striking and unusual feature of the case that the murder of Miss Best was the third occasion on which Mr Johnson has committed a crime of homicide.",1,real,synonym
CASE_00003,CASE_00003_N000142,actus_reus_killing,legal_facts,uncertain,-1,facts,"In May 1981, Mr Johnson killed his then wife, Yvonne.",1,real,synonym
CASE_00003,CASE_00003_N000143,joint_enterprise_presence,narrative,uncertain,1,facts,"They were living, together with their two young children, in a ninth floor flat.",1,real,synonym
CASE_00003,CASE_00003_N000144,murder,legal_facts,uncertain,1,facts,He was tried for murder.,1,real,synonym
CASE_00003,CASE_00003_N000145,murder,legal_facts,uncertain,0,facts,The jury returned a verdict that he was not guilty of murder but guilty of manslaughter on the ground of provocation.,1,real,synonym
CASE_00003,CASE_00003_N000146,strangulation,narrative,uncertain,1,facts,Mr Johnson strangled Miss Bennett using a belt as a ligature.,1,real,synonym
CASE_00003,CASE_00003_N000147,actus_reus_killing,legal_facts,uncertain,1,facts,"Having killed her, he made an unsuccessful attempt at suicide.",1,real,synonym
CASE_00003,CASE_00003_N000148,murder,legal_facts,uncertain,1,facts,Mr Johnson was again prosecuted for murder.,1,real,synonym
CASE_00003,CASE_00003_N000149,diminished_responsibility,legal_facts,uncertain,0,facts,The prosecution accepted Mr Johnson's plea that he was not guilty of murder but guilty of manslaughter on the ground of diminished responsibility.,1,real,synonym
CASE_00003,CASE_00003_N000150,murder,legal_facts,uncertain,0,facts,The prosecution accepted Mr Johnson's plea that he was not guilty of murder but guilty of manslaughter on the ground of diminished responsibility.,1,real,synonym
CASE_00003,CASE_00003_N000151,diminished_responsibility,legal_facts,uncertain,0,facts,The prosecution accepted Mr Johnson's plea that he was not guilty of murder but guilty of manslaughter on the ground of diminished responsibility.,1,real,regex
CASE_00003,CASE_00003_N000152,strangulation,narrative,uncertain,1,facts,"He then strangled her to death with a dressing gown cord, using sufficient force to fracture her hyoid bone.",1,real,synonym
CASE_00003,CASE_00003_N000153,unlawful_killing,legal_facts,uncertain,1,facts,"He then strangled her to death with a dressing gown cord, using sufficient force to fracture her hyoid bone.",1,real,regex
CASE_00003,CASE_00003_N000154,murder,legal_facts,uncertain,0,facts,"By that dreadful murder he not only ended the life of Miss Best, but he also caused continuing anguish to her family and friends.",1,real,synonym
CASE_00003,CASE_00003_N000155,murder,legal_facts,uncertain,0,facts,"Victim personal statements provided to the judge, which we too have read, make it clear that Miss Best was an exceptional woman, that her family have been destroyed and devastated by the murder and that the family will never be the same again.",1,real,synonym
CASE_00003,CASE_00003_N000156,murder,legal_facts,uncertain,0,facts,"Following the murder, Mr Johnson left the house without alerting the emergency services.",1,real,synonym
CASE_00003,CASE_00003_N000157,diminished_responsibility,legal_facts,uncertain,0,facts,"At a hearing on 22nd May 2017 he plead not guilty to the charge of murder, but guilty to manslaughter on the ground of diminished responsibility.",1,real,synonym
CASE_00003,CASE_00003_N000158,murder,legal_facts,uncertain,0,facts,"At a hearing on 22nd May 2017 he plead not guilty to the charge of murder, but guilty to manslaughter on the ground of diminished responsibility.",1,real,synonym
CASE_00003,CASE_00003_N000159,diminished_responsibility,legal_facts,uncertain,0,facts,"At a hearing on 22nd May 2017 he plead not guilty to the charge of murder, but guilty to manslaughter on the ground of diminished responsibility.",1,real,regex
